"testing","fold","env","individual","observed","predicted"
369,1,"16WW",68,201.33,202.185
370,1,"16WW",54,210.67,197.517
373,1,"16WW",72,198.33,187.091
376,1,"16WW",112,189.33,195.615
380,1,"16WW",161,206.33,189.842
384,1,"16WW",8,187.67,186.415
1,2,"14DS",29,214.3,183.402
6,2,"14DS",70,196,189.566
9,2,"14DS",40,202.3,199.849
10,2,"14DS",139,214.7,202.445
15,2,"14DS",85,204,205.487
16,2,"14DS",26,218.7,204.455
24,2,"14DS",87,202.3,201.521
27,2,"14DS",13,197.3,191.306
30,2,"14DS",5,192.3,201.162
31,2,"14DS",148,186,196.33
45,2,"14DS",65,203.7,215.838
46,2,"14DS",60,204.7,196.904
61,2,"14DS",19,202.3,195.525
63,2,"14DS",75,185.7,213.978
77,2,"14DS",123,97.7,198.198
82,2,"14DS",154,201.3,194.764
83,2,"14DS",141,202.3,210.44
84,2,"14DS",159,198.3,206.177
87,2,"14DS",47,208.3,195.393
96,2,"14DS",78,191.3,202.082
97,2,"14WW",139,208.3,192.462
100,2,"14WW",70,173.7,179.584
101,2,"14WW",60,193,186.922
135,2,"14WW",29,208.7,173.419
142,2,"14WW",5,178,191.18
144,2,"14WW",154,186.3,184.781
152,2,"14WW",148,166.3,186.347
153,2,"14WW",13,172.3,181.323
154,2,"14WW",26,190,194.472
162,2,"14WW",85,189.3,195.504
166,2,"14WW",65,189,205.855
170,2,"14WW",47,193.3,185.41
173,2,"14WW",19,182,185.542
177,2,"14WW",40,202.3,189.866
182,2,"14WW",141,192.7,200.457
183,2,"14WW",87,199.3,191.538
188,2,"14WW",75,186,203.995
189,2,"14WW",159,200,196.194
190,2,"14WW",78,192.7,192.099
192,2,"14WW",123,89.7,188.215
196,2,"16DS",29,184,162.743
197,2,"16DS",159,187.33,185.517
198,2,"16DS",85,177.67,184.828
200,2,"16DS",75,172.33,193.318
202,2,"16DS",123,0,177.538
203,2,"16DS",87,188.67,180.862
214,2,"16DS",148,164.67,175.671
216,2,"16DS",154,186.33,174.105
217,2,"16DS",141,188.67,189.781
219,2,"16DS",139,193.33,181.786
221,2,"16DS",19,185.33,174.866
228,2,"16DS",26,188.33,183.795
241,2,"16DS",5,189,180.503
245,2,"16DS",47,202.33,174.734
266,2,"16DS",70,184,168.907
267,2,"16DS",65,190.33,195.179
271,2,"16DS",78,169.33,181.422
273,2,"16DS",40,161.67,179.19
276,2,"16DS",13,169.67,170.647
278,2,"16DS",60,195.67,176.245
289,2,"16WW",75,177,202.846
292,2,"16WW",40,210.33,188.718
296,2,"16WW",29,220,172.271
298,2,"16WW",159,196,195.045
307,2,"16WW",85,159.67,194.356
320,2,"16WW",60,201,185.773
321,2,"16WW",154,192,183.633
323,2,"16WW",141,198.67,199.308
324,2,"16WW",47,202,184.262
337,2,"16WW",78,191.33,190.95
343,2,"16WW",87,199.67,190.39
355,2,"16WW",123,147.67,187.066
360,2,"16WW",65,196,204.707
362,2,"16WW",70,194,178.435
366,2,"16WW",148,181,185.199
372,2,"16WW",5,193.67,190.031
379,2,"16WW",19,190,184.394
381,2,"16WW",139,210.67,191.314
382,2,"16WW",13,196,180.174
383,2,"16WW",26,204.67,193.323
12,3,"14DS",33,228.3,191.195
17,3,"14DS",53,211.7,208.706
20,3,"14DS",25,202.7,223.635
23,3,"14DS",77,202.3,215.325
29,3,"14DS",28,210.3,193.266
37,3,"14DS",16,220,193.658
38,3,"14DS",128,194.3,217.701
39,3,"14DS",10,177,199.531
43,3,"14DS",6,191,207.757
51,3,"14DS",76,202,182.019
56,3,"14DS",48,201,175.217
68,3,"14DS",9,197.3,206.412
69,3,"14DS",138,184.3,191.182
73,3,"14DS",11,198.7,196.666
76,3,"14DS",145,205.7,216.54
78,3,"14DS",27,209.3,204.137
81,3,"14DS",165,204,223.824
90,3,"14DS",35,202.7,232.937
92,3,"14DS",135,196.3,220.938
93,3,"14DS",81,215.3,250.948
108,3,"14WW",138,190,181.096
111,3,"14WW",76,203.7,171.934
114,3,"14WW",16,218.3,183.573
115,3,"14WW",25,200.3,213.55
118,3,"14WW",6,184,197.671
121,3,"14WW",28,193.3,183.18
122,3,"14WW",27,192.7,194.052
123,3,"14WW",10,174.3,189.446
124,3,"14WW",145,201,206.455
133,3,"14WW",9,183.7,196.326
137,3,"14WW",81,203.7,240.862
140,3,"14WW",11,180,186.581
155,3,"14WW",135,177.7,210.852
156,3,"14WW",33,204,181.109
160,3,"14WW",35,199.7,222.851
164,3,"14WW",128,193.7,207.615
165,3,"14WW",48,189.3,165.131
176,3,"14WW",165,187.7,213.738
179,3,"14WW",77,177,205.24
186,3,"14WW",53,200.3,198.62
204,3,"16DS",25,181,204.174
209,3,"16DS",128,169.67,198.239
223,3,"16DS",28,185.67,173.804
229,3,"16DS",138,160,171.721
230,3,"16DS",81,192.33,231.487
233,3,"16DS",145,178.33,197.079
238,3,"16DS",11,173.67,177.205
239,3,"16DS",10,168.67,180.07
242,3,"16DS",53,181.67,189.245
249,3,"16DS",35,186,213.476
252,3,"16DS",48,183.67,155.755
263,3,"16DS",27,188.33,184.676
264,3,"16DS",76,187,162.558
265,3,"16DS",135,179.67,201.477
270,3,"16DS",77,163,195.864
272,3,"16DS",165,144.67,204.363
275,3,"16DS",33,172,171.734
279,3,"16DS",16,182.67,174.197
286,3,"16DS",6,176,188.295
288,3,"16DS",9,191.33,186.95
294,3,"16WW",145,214,208.141
305,3,"16WW",53,186,200.307
315,3,"16WW",25,203,215.236
319,3,"16WW",138,182.67,182.783
326,3,"16WW",11,191.67,188.267
331,3,"16WW",135,193,212.539
333,3,"16WW",128,183,209.302
336,3,"16WW",16,195,185.259
339,3,"16WW",6,186.67,199.358
341,3,"16WW",165,193.33,215.425
344,3,"16WW",35,189,224.538
346,3,"16WW",27,189,195.738
348,3,"16WW",48,179.67,166.818
350,3,"16WW",33,163.67,182.796
352,3,"16WW",10,161.67,191.132
357,3,"16WW",9,200.33,198.013
364,3,"16WW",28,204.33,184.867
365,3,"16WW",81,205,242.549
371,3,"16WW",76,197.33,173.62
378,3,"16WW",77,178,206.926
13,4,"14DS",52,224,232.759
19,4,"14DS",64,199,198.775
21,4,"14DS",103,208.3,237.463
28,4,"14DS",14,197,216.667
32,4,"14DS",158,211.7,219.921
33,4,"14DS",90,193,212.515
34,4,"14DS",95,214.3,211.107
47,4,"14DS",55,216,201.075
49,4,"14DS",114,209,229.995
50,4,"14DS",125,190.3,211.899
52,4,"14DS",38,203,196.292
53,4,"14DS",92,199,218.729
59,4,"14DS",69,215,219.668
62,4,"14DS",17,196.7,172.003
64,4,"14DS",97,202,164.619
66,4,"14DS",4,201.7,187.652
67,4,"14DS",83,213,185.426
71,4,"14DS",82,208.7,175.979
79,4,"14DS",20,199.7,200.354
88,4,"14DS",89,220,225.183
98,4,"14WW",38,179.7,186.482
99,4,"14WW",55,193.3,191.266
102,4,"14WW",125,183,202.09
103,4,"14WW",83,199,175.617
109,4,"14WW",20,189.3,190.545
110,4,"14WW",114,213.7,220.186
113,4,"14WW",158,220,210.112
132,4,"14WW",89,196.3,215.373
139,4,"14WW",4,182.7,177.843
149,4,"14WW",95,200.3,201.298
150,4,"14WW",14,187.3,206.857
151,4,"14WW",82,198.3,166.17
157,4,"14WW",52,219.3,222.95
167,4,"14WW",92,178,208.92
168,4,"14WW",64,202.7,188.966
178,4,"14WW",97,186,154.81
181,4,"14WW",90,172.7,202.706
185,4,"14WW",103,202,227.654
187,4,"14WW",69,207.3,209.859
191,4,"14WW",17,181,162.193
205,4,"16DS",89,195.67,204.239
211,4,"16DS",69,181.67,198.725
213,4,"16DS",64,188.67,177.831
218,4,"16DS",17,198.67,151.059
227,4,"16DS",92,179.33,197.785
232,4,"16DS",4,180.67,166.708
235,4,"16DS",14,160,195.723
240,4,"16DS",55,190.67,180.131
248,4,"16DS",90,179.33,191.571
251,4,"16DS",83,189,164.483
253,4,"16DS",95,187,190.163
256,4,"16DS",114,192,209.051
258,4,"16DS",125,170.67,190.955
259,4,"16DS",103,184.67,216.52
260,4,"16DS",82,199.67,155.035
261,4,"16DS",158,197.67,198.977
262,4,"16DS",38,188.67,175.348
268,4,"16DS",20,181,179.41
277,4,"16DS",52,190,211.815
282,4,"16DS",97,196.67,143.675
290,4,"16WW",69,204,210.122
291,4,"16WW",17,203.33,162.456
295,4,"16WW",158,209,210.375
300,4,"16WW",125,186,202.353
303,4,"16WW",92,192.33,209.183
306,4,"16WW",82,182,166.433
318,4,"16WW",4,208.67,178.106
325,4,"16WW",55,206.67,191.529
327,4,"16WW",89,203,215.636
328,4,"16WW",14,179,207.12
330,4,"16WW",114,210.33,220.449
332,4,"16WW",103,201,227.917
334,4,"16WW",97,204.33,155.073
335,4,"16WW",64,201,189.229
340,4,"16WW",95,207.33,201.561
345,4,"16WW",83,190,175.88
358,4,"16WW",90,190,202.969
361,4,"16WW",38,189.33,186.745
367,4,"16WW",52,202.67,223.213
377,4,"16WW",20,183.33,190.808
4,5,"14DS",107,205.7,205.298
7,5,"14DS",106,200,209.796
11,5,"14DS",142,209,213.022
26,5,"14DS",42,200.7,193.504
42,5,"14DS",177,207.7,166.013
48,5,"14DS",133,206.7,180.699
54,5,"14DS",172,215,214.575
55,5,"14DS",156,200.3,174.85
57,5,"14DS",24,204.3,212.123
58,5,"14DS",3,197.3,194.62
72,5,"14DS",136,201.3,187.219
80,5,"14DS",58,211.3,197.015
86,5,"14DS",173,206,177.552
89,5,"14DS",143,198.3,188.819
94,5,"14DS",37,205.7,216.665
95,5,"14DS",36,205.3,186.805
104,5,"14WW",24,199.7,202.146
105,5,"14WW",106,203.7,199.819
106,5,"14WW",172,198,204.598
107,5,"14WW",37,195.7,206.688
116,5,"14WW",133,180.7,170.722
117,5,"14WW",136,177.7,177.243
126,5,"14WW",36,199.3,176.828
129,5,"14WW",142,195,203.046
130,5,"14WW",173,196,167.575
143,5,"14WW",42,201.7,183.527
145,5,"14WW",156,200.7,164.873
147,5,"14WW",177,193.3,156.036
163,5,"14WW",3,186.7,184.643
174,5,"14WW",143,188,178.843
180,5,"14WW",107,191.3,195.322
184,5,"14WW",58,196,187.038
193,5,"16DS",37,161,196.121
194,5,"16DS",143,167,168.276
195,5,"16DS",173,173.67,157.009
201,5,"16DS",58,190.33,176.471
206,5,"16DS",172,185,194.031
207,5,"16DS",107,186.33,184.755
208,5,"16DS",136,183.33,166.676
225,5,"16DS",24,180.67,191.579
231,5,"16DS",133,182.33,160.155
244,5,"16DS",177,193.67,145.47
246,5,"16DS",156,187.33,154.306
250,5,"16DS",36,192,166.261
254,5,"16DS",3,186,174.077
280,5,"16DS",142,181.33,192.479
281,5,"16DS",42,186,172.96
283,5,"16DS",106,196.67,189.252
302,5,"16WW",106,206.67,201.455
304,5,"16WW",133,191,172.358
308,5,"16WW",142,159.67,204.681
309,5,"16WW",58,203.33,188.674
312,5,"16WW",136,191,178.878
316,5,"16WW",37,199,208.324
317,5,"16WW",24,203,203.782
329,5,"16WW",42,188.33,185.163
342,5,"16WW",156,189,166.509
351,5,"16WW",3,161.67,186.279
353,5,"16WW",172,185,206.234
354,5,"16WW",143,186.33,180.478
359,5,"16WW",107,186,196.958
363,5,"16WW",177,195,157.672
374,5,"16WW",36,201.67,178.464
375,5,"16WW",173,197,169.211
