Env.x,ID,Year.x,Loc.x,Pedigree.x,Year.y,Ismean.x,NUID,EID,P1,P2
2015_DEH1,2015_DEH1_2369/PHZ51,2015,DEH1,2369/PHZ51,2015,196.4560614,5216,21,2369,PHZ51
2015_ILH1,2015_ILH1_2369/PHZ51,2015,ILH1,2369/PHZ51,2015,183.5863842,5821,23,2369,PHZ51
2015_INH1,2015_INH1_2369/PHZ51,2015,INH1,2369/PHZ51,2015,156.623791,6137,24,2369,PHZ51
2015_KSH1,2015_KSH1_2369/PHZ51,2015,KSH1,2369/PHZ51,2015,55.29137444,6485,25,2369,PHZ51
2015_MNH1,2015_MNH1_2369/PHZ51,2015,MNH1,2369/PHZ51,2015,174.3017598,6845,26,2369,PHZ51
2015_MOH1,2015_MOH1_2369/PHZ51,2015,MOH1,2369/PHZ51,2015,58.29727472,7180,27,2369,PHZ51
2015_MOH2,2015_MOH2_2369/PHZ51,2015,MOH2,2369/PHZ51,2015,125.2956925,7554,28,2369,PHZ51
2015_NEH1,2015_NEH1_2369/PHZ51,2015,NEH1,2369/PHZ51,2015,115.9828469,8280,30,2369,PHZ51
2015_NEH2,2015_NEH2_2369/PHZ51,2015,NEH2,2369/PHZ51,2015,130.2056318,8630,31,2369,PHZ51
2015_NEH3,2015_NEH3_2369/PHZ51,2015,NEH3,2369/PHZ51,2015,134.0882882,8985,32,2369,PHZ51
2015_NEH4,2015_NEH4_2369/PHZ51,2015,NEH4,2369/PHZ51,2015,137.1203093,9342,33,2369,PHZ51
2015_NYH2,2015_NYH2_2369/PHZ51,2015,NYH2,2369/PHZ51,2015,129.6889718,9700,34,2369,PHZ51
2015_NYH3,2015_NYH3_2369/PHZ51,2015,NYH3,2369/PHZ51,2015,145.2939828,10014,35,2369,PHZ51
2015_OHH1,2015_OHH1_2369/PHZ51,2015,OHH1,2369/PHZ51,2015,171.6673947,10302,36,2369,PHZ51
2015_ONH1,2015_ONH1_2369/PHZ51,2015,ONH1,2369/PHZ51,2015,225.9286129,10651,37,2369,PHZ51
2015_ONH2,2015_ONH2_2369/PHZ51,2015,ONH2,2369/PHZ51,2015,210.1082749,10940,38,2369,PHZ51
2015_KSH1,2015_KSH1_740/PB80,2015,KSH1,740/PB80,2015,114.5638125,6486,25,740,PB80
2015_MOH2,2015_MOH2_740/PB80,2015,MOH2,740/PB80,2015,97.47680817,7555,28,740,PB80
2015_KSH1,2015_KSH1_740/PHB47,2015,KSH1,740/PHB47,2015,88.92812658,6487,25,740,PHB47
2015_MOH2,2015_MOH2_740/PHB47,2015,MOH2,740/PHB47,2015,121.7355904,7556,28,740,PHB47
2015_DEH1,2015_DEH1_A634/LH82,2015,DEH1,A634/LH82,2015,127.6371935,5217,21,A634,LH82
2015_INH1,2015_INH1_A634/LH82,2015,INH1,A634/LH82,2015,110.1240565,6138,24,A634,LH82
2015_MNH1,2015_MNH1_A634/LH82,2015,MNH1,A634/LH82,2015,122.4804902,6846,26,A634,LH82
2015_NYH2,2015_NYH2_A634/LH82,2015,NYH2,A634/LH82,2015,54.99259314,9701,34,A634,LH82
2015_NYH3,2015_NYH3_A634/LH82,2015,NYH3,A634/LH82,2015,96.416938,10015,35,A634,LH82
2015_OHH1,2015_OHH1_A634/LH82,2015,OHH1,A634/LH82,2015,141.688852,10303,36,A634,LH82
2015_ONH1,2015_ONH1_A634/LH82,2015,ONH1,A634/LH82,2015,167.6276831,10652,37,A634,LH82
2015_ONH2,2015_ONH2_A634/LH82,2015,ONH2,A634/LH82,2015,163.8981163,10941,38,A634,LH82
2015_DEH1,2015_DEH1_A634/PHZ51,2015,DEH1,A634/PHZ51,2015,192.53103,5218,21,A634,PHZ51
2015_INH1,2015_INH1_A634/PHZ51,2015,INH1,A634/PHZ51,2015,112.6085703,6139,24,A634,PHZ51
2015_MNH1,2015_MNH1_A634/PHZ51,2015,MNH1,A634/PHZ51,2015,185.7405696,6847,26,A634,PHZ51
2015_NYH2,2015_NYH2_A634/PHZ51,2015,NYH2,A634/PHZ51,2015,90.0804598,9702,34,A634,PHZ51
2015_NYH3,2015_NYH3_A634/PHZ51,2015,NYH3,A634/PHZ51,2015,109.5922468,10016,35,A634,PHZ51
2015_OHH1,2015_OHH1_A634/PHZ51,2015,OHH1,A634/PHZ51,2015,137.867584,10304,36,A634,PHZ51
2015_ONH1,2015_ONH1_A634/PHZ51,2015,ONH1,A634/PHZ51,2015,189.7286923,10653,37,A634,PHZ51
2015_ONH2,2015_ONH2_A634/PHZ51,2015,ONH2,A634/PHZ51,2015,193.1160876,10942,38,A634,PHZ51
2015_MNH1,2015_MNH1_A635/LH82,2015,MNH1,A635/LH82,2015,136.8724792,6848,26,A635,LH82
2015_NYH2,2015_NYH2_A635/LH82,2015,NYH2,A635/LH82,2015,104.6513087,9703,34,A635,LH82
2015_NYH3,2015_NYH3_A635/LH82,2015,NYH3,A635/LH82,2015,148.5974099,10017,35,A635,LH82
2015_ONH1,2015_ONH1_A635/LH82,2015,ONH1,A635/LH82,2015,199.8678613,10654,37,A635,LH82
2015_ONH2,2015_ONH2_A635/LH82,2015,ONH2,A635/LH82,2015,186.0678471,10943,38,A635,LH82
2015_MNH1,2015_MNH1_A635/PHZ51,2015,MNH1,A635/PHZ51,2015,133.2997759,6849,26,A635,PHZ51
2015_NYH2,2015_NYH2_A635/PHZ51,2015,NYH2,A635/PHZ51,2015,125.6196546,9704,34,A635,PHZ51
2015_NYH3,2015_NYH3_A635/PHZ51,2015,NYH3,A635/PHZ51,2015,117.1149078,10018,35,A635,PHZ51
2015_ONH1,2015_ONH1_A635/PHZ51,2015,ONH1,A635/PHZ51,2015,218.1351712,10655,37,A635,PHZ51
2015_ONH2,2015_ONH2_A635/PHZ51,2015,ONH2,A635/PHZ51,2015,184.9172234,10944,38,A635,PHZ51
2015_ILH1,2015_ILH1_A641/LH82,2015,ILH1,A641/LH82,2015,87.12420814,5822,23,A641,LH82
2015_MNH1,2015_MNH1_A641/LH82,2015,MNH1,A641/LH82,2015,141.3407015,6850,26,A641,LH82
2015_NEH1,2015_NEH1_A641/LH82,2015,NEH1,A641/LH82,2015,58.3681293,8281,30,A641,LH82
2015_NYH2,2015_NYH2_A641/LH82,2015,NYH2,A641/LH82,2015,100.9938678,9705,34,A641,LH82
2015_NYH3,2015_NYH3_A641/LH82,2015,NYH3,A641/LH82,2015,93.76788402,10019,35,A641,LH82
2015_ONH1,2015_ONH1_A641/LH82,2015,ONH1,A641/LH82,2015,138.9341842,10656,37,A641,LH82
2015_ONH2,2015_ONH2_A641/LH82,2015,ONH2,A641/LH82,2015,175.7330648,10945,38,A641,LH82
2015_ILH1,2015_ILH1_A641/PHZ51,2015,ILH1,A641/PHZ51,2015,113.4222233,5823,23,A641,PHZ51
2015_MNH1,2015_MNH1_A641/PHZ51,2015,MNH1,A641/PHZ51,2015,150.9436178,6851,26,A641,PHZ51
2015_NEH1,2015_NEH1_A641/PHZ51,2015,NEH1,A641/PHZ51,2015,76.95456801,8282,30,A641,PHZ51
2015_NYH2,2015_NYH2_A641/PHZ51,2015,NYH2,A641/PHZ51,2015,147.1250703,9706,34,A641,PHZ51
2015_NYH3,2015_NYH3_A641/PHZ51,2015,NYH3,A641/PHZ51,2015,109.0267716,10020,35,A641,PHZ51
2015_ONH1,2015_ONH1_A641/PHZ51,2015,ONH1,A641/PHZ51,2015,185.209072,10657,37,A641,PHZ51
2015_ONH2,2015_ONH2_A641/PHZ51,2015,ONH2,A641/PHZ51,2015,160.05925,10946,38,A641,PHZ51
2015_MNH1,2015_MNH1_A672/LH82,2015,MNH1,A672/LH82,2015,135.4308283,6852,26,A672,LH82
2015_MOH1,2015_MOH1_A672/LH82,2015,MOH1,A672/LH82,2015,59.12400176,7181,27,A672,LH82
2015_NEH2,2015_NEH2_A672/LH82,2015,NEH2,A672/LH82,2015,156.1239861,8631,31,A672,LH82
2015_NEH3,2015_NEH3_A672/LH82,2015,NEH3,A672/LH82,2015,106.3181959,8986,32,A672,LH82
2015_NEH4,2015_NEH4_A672/LH82,2015,NEH4,A672/LH82,2015,68.09364494,9343,33,A672,LH82
2015_NYH2,2015_NYH2_A672/LH82,2015,NYH2,A672/LH82,2015,101.7234623,9707,34,A672,LH82
2015_NYH3,2015_NYH3_A672/LH82,2015,NYH3,A672/LH82,2015,100.9123342,10021,35,A672,LH82
2015_ONH1,2015_ONH1_A672/LH82,2015,ONH1,A672/LH82,2015,178.8847193,10658,37,A672,LH82
2015_ONH2,2015_ONH2_A672/LH82,2015,ONH2,A672/LH82,2015,155.2824312,10947,38,A672,LH82
2015_MNH1,2015_MNH1_A672/PHZ51,2015,MNH1,A672/PHZ51,2015,149.0720743,6853,26,A672,PHZ51
2015_MOH1,2015_MOH1_A672/PHZ51,2015,MOH1,A672/PHZ51,2015,16.45467032,7182,27,A672,PHZ51
2015_NEH2,2015_NEH2_A672/PHZ51,2015,NEH2,A672/PHZ51,2015,125.9954826,8632,31,A672,PHZ51
2015_NEH3,2015_NEH3_A672/PHZ51,2015,NEH3,A672/PHZ51,2015,121.1012752,8987,32,A672,PHZ51
2015_NEH4,2015_NEH4_A672/PHZ51,2015,NEH4,A672/PHZ51,2015,80.57955617,9344,33,A672,PHZ51
2015_NYH2,2015_NYH2_A672/PHZ51,2015,NYH2,A672/PHZ51,2015,117.3226871,9708,34,A672,PHZ51
2015_NYH3,2015_NYH3_A672/PHZ51,2015,NYH3,A672/PHZ51,2015,115.3921811,10022,35,A672,PHZ51
2015_ONH1,2015_ONH1_A672/PHZ51,2015,ONH1,A672/PHZ51,2015,198.1004226,10659,37,A672,PHZ51
2015_ONH2,2015_ONH2_A672/PHZ51,2015,ONH2,A672/PHZ51,2015,190.4750818,10948,38,A672,PHZ51
2015_MNH1,2015_MNH1_A679/LH82,2015,MNH1,A679/LH82,2015,153.8334471,6854,26,A679,LH82
2015_NEH3,2015_NEH3_A679/LH82,2015,NEH3,A679/LH82,2015,132.9978504,8988,32,A679,LH82
2015_NYH2,2015_NYH2_A679/LH82,2015,NYH2,A679/LH82,2015,117.5704441,9709,34,A679,LH82
2015_NYH3,2015_NYH3_A679/LH82,2015,NYH3,A679/LH82,2015,92.87206613,10023,35,A679,LH82
2015_OHH1,2015_OHH1_A679/LH82,2015,OHH1,A679/LH82,2015,153.70989,10305,36,A679,LH82
2015_ONH1,2015_ONH1_A679/LH82,2015,ONH1,A679/LH82,2015,202.6955744,10660,37,A679,LH82
2015_ONH2,2015_ONH2_A679/LH82,2015,ONH2,A679/LH82,2015,227.6443705,10949,38,A679,LH82
2015_MNH1,2015_MNH1_A679/PHZ51,2015,MNH1,A679/PHZ51,2015,160.6390904,6855,26,A679,PHZ51
2015_NEH3,2015_NEH3_A679/PHZ51,2015,NEH3,A679/PHZ51,2015,102.8232085,8989,32,A679,PHZ51
2015_NYH2,2015_NYH2_A679/PHZ51,2015,NYH2,A679/PHZ51,2015,136.721379,9710,34,A679,PHZ51
2015_NYH3,2015_NYH3_A679/PHZ51,2015,NYH3,A679/PHZ51,2015,110.7931583,10024,35,A679,PHZ51
2015_OHH1,2015_OHH1_A679/PHZ51,2015,OHH1,A679/PHZ51,2015,190.9251123,10306,36,A679,PHZ51
2015_ONH1,2015_ONH1_A679/PHZ51,2015,ONH1,A679/PHZ51,2015,229.1051875,10661,37,A679,PHZ51
2015_ONH2,2015_ONH2_A679/PHZ51,2015,ONH2,A679/PHZ51,2015,189.644333,10950,38,A679,PHZ51
2015_INH1,2015_INH1_A680/LH82,2015,INH1,A680/LH82,2015,137.2986371,6140,24,A680,LH82
2015_MNH1,2015_MNH1_A680/LH82,2015,MNH1,A680/LH82,2015,164.0153,6856,26,A680,LH82
2015_NEH1,2015_NEH1_A680/LH82,2015,NEH1,A680/LH82,2015,141.6016052,8283,30,A680,LH82
2015_NYH2,2015_NYH2_A680/LH82,2015,NYH2,A680/LH82,2015,140.5324187,9711,34,A680,LH82
2015_NYH3,2015_NYH3_A680/LH82,2015,NYH3,A680/LH82,2015,130.3265122,10025,35,A680,LH82
2015_ONH1,2015_ONH1_A680/LH82,2015,ONH1,A680/LH82,2015,202.9575745,10662,37,A680,LH82
2015_ONH2,2015_ONH2_A680/LH82,2015,ONH2,A680/LH82,2015,217.9747449,10951,38,A680,LH82
2015_INH1,2015_INH1_A680/PHZ51,2015,INH1,A680/PHZ51,2015,111.007881,6141,24,A680,PHZ51
2015_MNH1,2015_MNH1_A680/PHZ51,2015,MNH1,A680/PHZ51,2015,171.0374378,6857,26,A680,PHZ51
2015_NEH1,2015_NEH1_A680/PHZ51,2015,NEH1,A680/PHZ51,2015,142.4248757,8284,30,A680,PHZ51
2015_NYH2,2015_NYH2_A680/PHZ51,2015,NYH2,A680/PHZ51,2015,103.8089699,9712,34,A680,PHZ51
2015_NYH3,2015_NYH3_A680/PHZ51,2015,NYH3,A680/PHZ51,2015,98.96394344,10026,35,A680,PHZ51
2015_ONH1,2015_ONH1_A680/PHZ51,2015,ONH1,A680/PHZ51,2015,249.7923401,10663,37,A680,PHZ51
2015_ONH2,2015_ONH2_A680/PHZ51,2015,ONH2,A680/PHZ51,2015,203.3070024,10952,38,A680,PHZ51
2015_MNH1,2015_MNH1_B103/LH82,2015,MNH1,B103/LH82,2015,168.5686305,6858,26,B103,LH82
2015_NEH1,2015_NEH1_B103/LH82,2015,NEH1,B103/LH82,2015,134.6383262,8285,30,B103,LH82
2015_NYH2,2015_NYH2_B103/LH82,2015,NYH2,B103/LH82,2015,118.8497331,9713,34,B103,LH82
2015_NYH3,2015_NYH3_B103/LH82,2015,NYH3,B103/LH82,2015,116.58152,10027,35,B103,LH82
2015_OHH1,2015_OHH1_B103/LH82,2015,OHH1,B103/LH82,2015,145.6124023,10307,36,B103,LH82
2015_ONH1,2015_ONH1_B103/LH82,2015,ONH1,B103/LH82,2015,201.8203523,10664,37,B103,LH82
2015_INH1,2015_INH1_B103/PHB47,2015,INH1,B103/PHB47,2015,153.9028822,6142,24,B103,PHB47
2015_KSH1,2015_KSH1_B103/PHB47,2015,KSH1,B103/PHB47,2015,87.13472861,6488,25,B103,PHB47
2015_MOH2,2015_MOH2_B103/PHB47,2015,MOH2,B103/PHB47,2015,98.38336055,7557,28,B103,PHB47
2015_NEH3,2015_NEH3_B103/PHB47,2015,NEH3,B103/PHB47,2015,119.0009522,8990,32,B103,PHB47
2015_ONH2,2015_ONH2_B103/PHB47,2015,ONH2,B103/PHB47,2015,185.6609154,10953,38,B103,PHB47
2015_INH1,2015_INH1_B103/PHZ51,2015,INH1,B103/PHZ51,2015,133.6584498,6143,24,B103,PHZ51
2015_KSH1,2015_KSH1_B103/PHZ51,2015,KSH1,B103/PHZ51,2015,95.39566352,6489,25,B103,PHZ51
2015_MNH1,2015_MNH1_B103/PHZ51,2015,MNH1,B103/PHZ51,2015,138.5217539,6859,26,B103,PHZ51
2015_MOH2,2015_MOH2_B103/PHZ51,2015,MOH2,B103/PHZ51,2015,85.01981275,7558,28,B103,PHZ51
2015_NEH1,2015_NEH1_B103/PHZ51,2015,NEH1,B103/PHZ51,2015,128.5778934,8286,30,B103,PHZ51
2015_NEH3,2015_NEH3_B103/PHZ51,2015,NEH3,B103/PHZ51,2015,121.0151692,8991,32,B103,PHZ51
2015_NYH2,2015_NYH2_B103/PHZ51,2015,NYH2,B103/PHZ51,2015,129.4143876,9714,34,B103,PHZ51
2015_NYH3,2015_NYH3_B103/PHZ51,2015,NYH3,B103/PHZ51,2015,54.34558432,10028,35,B103,PHZ51
2015_OHH1,2015_OHH1_B103/PHZ51,2015,OHH1,B103/PHZ51,2015,156.1957599,10308,36,B103,PHZ51
2015_ONH1,2015_ONH1_B103/PHZ51,2015,ONH1,B103/PHZ51,2015,187.3485037,10665,37,B103,PHZ51
2015_ONH2,2015_ONH2_B103/PHZ51,2015,ONH2,B103/PHZ51,2015,203.877317,10954,38,B103,PHZ51
2015_DEH1,2015_DEH1_B104/LH82,2015,DEH1,B104/LH82,2015,166.7362757,5219,21,B104,LH82
2015_ILH1,2015_ILH1_B104/LH82,2015,ILH1,B104/LH82,2015,119.5335635,5824,23,B104,LH82
2015_KSH1,2015_KSH1_B104/LH82,2015,KSH1,B104/LH82,2015,83.75376564,6490,25,B104,LH82
2015_MOH1,2015_MOH1_B104/LH82,2015,MOH1,B104/LH82,2015,90.39595267,7183,27,B104,LH82
2015_MOH2,2015_MOH2_B104/LH82,2015,MOH2,B104/LH82,2015,131.3314181,7559,28,B104,LH82
2015_ONH2,2015_ONH2_B104/LH82,2015,ONH2,B104/LH82,2015,201.2759208,10955,38,B104,LH82
2015_DEH1,2015_DEH1_B104/PHZ51,2015,DEH1,B104/PHZ51,2015,176.279058,5220,21,B104,PHZ51
2015_ILH1,2015_ILH1_B104/PHZ51,2015,ILH1,B104/PHZ51,2015,177.3603709,5825,23,B104,PHZ51
2015_KSH1,2015_KSH1_B104/PHZ51,2015,KSH1,B104/PHZ51,2015,34.31786042,6491,25,B104,PHZ51
2015_MOH1,2015_MOH1_B104/PHZ51,2015,MOH1,B104/PHZ51,2015,133.2979463,7184,27,B104,PHZ51
2015_MOH2,2015_MOH2_B104/PHZ51,2015,MOH2,B104/PHZ51,2015,83.21094969,7560,28,B104,PHZ51
2015_ONH2,2015_ONH2_B104/PHZ51,2015,ONH2,B104/PHZ51,2015,223.416878,10956,38,B104,PHZ51
2015_MNH1,2015_MNH1_B105/LH82,2015,MNH1,B105/LH82,2015,146.908803,6860,26,B105,LH82
2015_MOH1,2015_MOH1_B105/LH82,2015,MOH1,B105/LH82,2015,62.27053724,7185,27,B105,LH82
2015_NEH2,2015_NEH2_B105/LH82,2015,NEH2,B105/LH82,2015,79.16652574,8633,31,B105,LH82
2015_NEH3,2015_NEH3_B105/LH82,2015,NEH3,B105/LH82,2015,107.0910814,8992,32,B105,LH82
2015_NEH4,2015_NEH4_B105/LH82,2015,NEH4,B105/LH82,2015,99.37240063,9345,33,B105,LH82
2015_MNH1,2015_MNH1_B105/PHZ51,2015,MNH1,B105/PHZ51,2015,186.1718849,6861,26,B105,PHZ51
2015_MOH1,2015_MOH1_B105/PHZ51,2015,MOH1,B105/PHZ51,2015,36.20072595,7186,27,B105,PHZ51
2015_NEH2,2015_NEH2_B105/PHZ51,2015,NEH2,B105/PHZ51,2015,70.75047968,8634,31,B105,PHZ51
2015_NEH3,2015_NEH3_B105/PHZ51,2015,NEH3,B105/PHZ51,2015,142.0227137,8993,32,B105,PHZ51
2015_NEH4,2015_NEH4_B105/PHZ51,2015,NEH4,B105/PHZ51,2015,66.3656872,9346,33,B105,PHZ51
2015_DEH1,2015_DEH1_B106/LH82,2015,DEH1,B106/LH82,2015,209.2942011,5221,21,B106,LH82
2015_KSH1,2015_KSH1_B106/LH82,2015,KSH1,B106/LH82,2015,125.6151834,6492,25,B106,LH82
2015_MOH2,2015_MOH2_B106/LH82,2015,MOH2,B106/LH82,2015,99.84891597,7561,28,B106,LH82
2015_NEH1,2015_NEH1_B106/LH82,2015,NEH1,B106/LH82,2015,98.8266221,8287,30,B106,LH82
2015_NYH2,2015_NYH2_B106/LH82,2015,NYH2,B106/LH82,2015,79.07815381,9715,34,B106,LH82
2015_ONH2,2015_ONH2_B106/LH82,2015,ONH2,B106/LH82,2015,200.0077835,10957,38,B106,LH82
2015_DEH1,2015_DEH1_B106/PHZ51,2015,DEH1,B106/PHZ51,2015,186.3385387,5222,21,B106,PHZ51
2015_KSH1,2015_KSH1_B106/PHZ51,2015,KSH1,B106/PHZ51,2015,51.15906591,6493,25,B106,PHZ51
2015_MOH2,2015_MOH2_B106/PHZ51,2015,MOH2,B106/PHZ51,2015,91.53218905,7562,28,B106,PHZ51
2015_NEH1,2015_NEH1_B106/PHZ51,2015,NEH1,B106/PHZ51,2015,96.66948769,8288,30,B106,PHZ51
2015_NYH2,2015_NYH2_B106/PHZ51,2015,NYH2,B106/PHZ51,2015,154.9286279,9716,34,B106,PHZ51
2015_ONH2,2015_ONH2_B106/PHZ51,2015,ONH2,B106/PHZ51,2015,164.5110914,10958,38,B106,PHZ51
2015_INH1,2015_INH1_B109/LH82,2015,INH1,B109/LH82,2015,140.5113778,6144,24,B109,LH82
2015_KSH1,2015_KSH1_B109/LH82,2015,KSH1,B109/LH82,2015,117.7173098,6494,25,B109,LH82
2015_MOH1,2015_MOH1_B109/LH82,2015,MOH1,B109/LH82,2015,46.02524487,7187,27,B109,LH82
2015_MOH2,2015_MOH2_B109/LH82,2015,MOH2,B109/LH82,2015,153.980878,7563,28,B109,LH82
2015_NEH1,2015_NEH1_B109/LH82,2015,NEH1,B109/LH82,2015,111.0190853,8289,30,B109,LH82
2015_NEH2,2015_NEH2_B109/LH82,2015,NEH2,B109/LH82,2015,144.8931529,8635,31,B109,LH82
2015_NEH3,2015_NEH3_B109/LH82,2015,NEH3,B109/LH82,2015,102.3641589,8994,32,B109,LH82
2015_NYH2,2015_NYH2_B109/LH82,2015,NYH2,B109/LH82,2015,136.968084,9717,34,B109,LH82
2015_OHH1,2015_OHH1_B109/LH82,2015,OHH1,B109/LH82,2015,173.5330244,10309,36,B109,LH82
2015_ONH2,2015_ONH2_B109/LH82,2015,ONH2,B109/LH82,2015,243.633852,10959,38,B109,LH82
2015_INH1,2015_INH1_B109/PHZ51,2015,INH1,B109/PHZ51,2015,145.792653,6145,24,B109,PHZ51
2015_KSH1,2015_KSH1_B109/PHZ51,2015,KSH1,B109/PHZ51,2015,85.88352929,6495,25,B109,PHZ51
2015_MOH1,2015_MOH1_B109/PHZ51,2015,MOH1,B109/PHZ51,2015,28.37269801,7188,27,B109,PHZ51
2015_MOH2,2015_MOH2_B109/PHZ51,2015,MOH2,B109/PHZ51,2015,105.0008771,7564,28,B109,PHZ51
2015_NEH1,2015_NEH1_B109/PHZ51,2015,NEH1,B109/PHZ51,2015,65.53229075,8290,30,B109,PHZ51
2015_NEH2,2015_NEH2_B109/PHZ51,2015,NEH2,B109/PHZ51,2015,111.2475449,8636,31,B109,PHZ51
2015_NEH3,2015_NEH3_B109/PHZ51,2015,NEH3,B109/PHZ51,2015,145.2369841,8995,32,B109,PHZ51
2015_NYH2,2015_NYH2_B109/PHZ51,2015,NYH2,B109/PHZ51,2015,151.0213259,9718,34,B109,PHZ51
2015_OHH1,2015_OHH1_B109/PHZ51,2015,OHH1,B109/PHZ51,2015,191.1959559,10310,36,B109,PHZ51
2015_ONH2,2015_ONH2_B109/PHZ51,2015,ONH2,B109/PHZ51,2015,230.6264499,10960,38,B109,PHZ51
2015_DEH1,2015_DEH1_B111/LH82,2015,DEH1,B111/LH82,2015,169.9101098,5223,21,B111,LH82
2015_ILH1,2015_ILH1_B111/LH82,2015,ILH1,B111/LH82,2015,153.5567588,5826,23,B111,LH82
2015_KSH1,2015_KSH1_B111/LH82,2015,KSH1,B111/LH82,2015,109.0747186,6496,25,B111,LH82
2015_MNH1,2015_MNH1_B111/LH82,2015,MNH1,B111/LH82,2015,164.8528249,6862,26,B111,LH82
2015_MOH1,2015_MOH1_B111/LH82,2015,MOH1,B111/LH82,2015,58.29271714,7189,27,B111,LH82
2015_MOH2,2015_MOH2_B111/LH82,2015,MOH2,B111/LH82,2015,118.322098,7565,28,B111,LH82
2015_NEH3,2015_NEH3_B111/LH82,2015,NEH3,B111/LH82,2015,152.7089243,8996,32,B111,LH82
2015_NEH4,2015_NEH4_B111/LH82,2015,NEH4,B111/LH82,2015,109.6576052,9347,33,B111,LH82
2015_NYH2,2015_NYH2_B111/LH82,2015,NYH2,B111/LH82,2015,147.0130273,9719,34,B111,LH82
2015_ONH2,2015_ONH2_B111/LH82,2015,ONH2,B111/LH82,2015,196.4441852,10961,38,B111,LH82
2015_DEH1,2015_DEH1_B111/PHZ51,2015,DEH1,B111/PHZ51,2015,203.2590387,5224,21,B111,PHZ51
2015_ILH1,2015_ILH1_B111/PHZ51,2015,ILH1,B111/PHZ51,2015,179.3697804,5827,23,B111,PHZ51
2015_KSH1,2015_KSH1_B111/PHZ51,2015,KSH1,B111/PHZ51,2015,90.38037206,6497,25,B111,PHZ51
2015_MNH1,2015_MNH1_B111/PHZ51,2015,MNH1,B111/PHZ51,2015,170.8593549,6863,26,B111,PHZ51
2015_MOH1,2015_MOH1_B111/PHZ51,2015,MOH1,B111/PHZ51,2015,92.29668933,7190,27,B111,PHZ51
2015_MOH2,2015_MOH2_B111/PHZ51,2015,MOH2,B111/PHZ51,2015,150.7088061,7566,28,B111,PHZ51
2015_NEH3,2015_NEH3_B111/PHZ51,2015,NEH3,B111/PHZ51,2015,129.3611601,8997,32,B111,PHZ51
2015_NEH4,2015_NEH4_B111/PHZ51,2015,NEH4,B111/PHZ51,2015,123.3670177,9348,33,B111,PHZ51
2015_NYH2,2015_NYH2_B111/PHZ51,2015,NYH2,B111/PHZ51,2015,119.1948044,9720,34,B111,PHZ51
2015_ONH2,2015_ONH2_B111/PHZ51,2015,ONH2,B111/PHZ51,2015,211.2737324,10962,38,B111,PHZ51
2015_DEH1,2015_DEH1_B118/PHB47,2015,DEH1,B118/PHB47,2015,203.9146551,5225,21,B118,PHB47
2015_KSH1,2015_KSH1_B118/PHB47,2015,KSH1,B118/PHB47,2015,28.72778316,6498,25,B118,PHB47
2015_NEH3,2015_NEH3_B118/PHB47,2015,NEH3,B118/PHB47,2015,135.6418342,8998,32,B118,PHB47
2015_NYH3,2015_NYH3_B118/PHB47,2015,NYH3,B118/PHB47,2015,122.0521637,10029,35,B118,PHB47
2015_OHH1,2015_OHH1_B118/PHB47,2015,OHH1,B118/PHB47,2015,144.4807506,10311,36,B118,PHB47
2015_ONH1,2015_ONH1_B118/PHB47,2015,ONH1,B118/PHB47,2015,185.7170218,10666,37,B118,PHB47
2015_ONH2,2015_ONH2_B118/PHB47,2015,ONH2,B118/PHB47,2015,185.6568124,10963,38,B118,PHB47
2015_ILH1,2015_ILH1_B119/LH82,2015,ILH1,B119/LH82,2015,125.6932978,5828,23,B119,LH82
2015_KSH1,2015_KSH1_B119/LH82,2015,KSH1,B119/LH82,2015,84.96179159,6499,25,B119,LH82
2015_MNH1,2015_MNH1_B119/LH82,2015,MNH1,B119/LH82,2015,143.811852,6864,26,B119,LH82
2015_MOH1,2015_MOH1_B119/LH82,2015,MOH1,B119/LH82,2015,83.48377277,7191,27,B119,LH82
2015_MOH2,2015_MOH2_B119/LH82,2015,MOH2,B119/LH82,2015,115.6372771,7567,28,B119,LH82
2015_NEH3,2015_NEH3_B119/LH82,2015,NEH3,B119/LH82,2015,106.8820772,8999,32,B119,LH82
2015_NEH4,2015_NEH4_B119/LH82,2015,NEH4,B119/LH82,2015,116.7666365,9349,33,B119,LH82
2015_NYH2,2015_NYH2_B119/LH82,2015,NYH2,B119/LH82,2015,87.95111697,9721,34,B119,LH82
2015_OHH1,2015_OHH1_B119/LH82,2015,OHH1,B119/LH82,2015,166.6203752,10312,36,B119,LH82
2015_ILH1,2015_ILH1_B119/PHZ51,2015,ILH1,B119/PHZ51,2015,137.9317589,5829,23,B119,PHZ51
2015_KSH1,2015_KSH1_B119/PHZ51,2015,KSH1,B119/PHZ51,2015,53.07618459,6500,25,B119,PHZ51
2015_MNH1,2015_MNH1_B119/PHZ51,2015,MNH1,B119/PHZ51,2015,176.0926305,6865,26,B119,PHZ51
2015_MOH1,2015_MOH1_B119/PHZ51,2015,MOH1,B119/PHZ51,2015,56.51399729,7192,27,B119,PHZ51
2015_MOH2,2015_MOH2_B119/PHZ51,2015,MOH2,B119/PHZ51,2015,149.1928916,7568,28,B119,PHZ51
2015_NEH3,2015_NEH3_B119/PHZ51,2015,NEH3,B119/PHZ51,2015,130.7952538,9000,32,B119,PHZ51
2015_NEH4,2015_NEH4_B119/PHZ51,2015,NEH4,B119/PHZ51,2015,104.6029146,9350,33,B119,PHZ51
