GID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96
70,-0.360591448566001,0.4692201260925871,0.1637493060577506,-0.0685584570153865,-0.29409279999322585,-0.09057485425847751,-0.15913690126776786,-0.10831052430936243,0.07710413841002314,-0.19268268503358021,-0.01671526722040521,0.2887609531914639,-0.10065585421516053,-0.022491428648811974,-0.004747372173158897,0.09410764122327024,0.10372724575619753,0.18870113096286317,0.1034636982949504,0.3580168271952747,0.18971116558590032,0.12863466744639385,-0.0021591066933820614,0.06278425242611849,0.19792425045683656,-0.013025926335689105,-0.10984526229732494,-0.09636263198840832,-0.2053964513399636,-0.40465760751180113,-0.14679279307384885,0.06324122028542498,-0.2590519646095906,0.10800404725333197,0.010651550856914093,0.015176122724377588,-0.011663745844471812,-0.11899826803444737,-0.01018515745765358,0.0010779701050364575,-0.10292715621566366,-0.13208276415355855,0.024188952578460293,-0.2739231755192419,0.15293846798169328,0.07929915603417675,-0.2452489555112424,0.0010022226789244593,0.9870438075264277,-0.16864634305575416,-0.10720582854570547,-0.1567729367783488,-0.34045376865221644,-0.0895274937594187,0.04706249342264071,-0.0046278081644852915,0.02311424610370644,-0.12644917075867187,0.0831257896595495,0.043925028928011624,-0.07678753244435524,-0.007403532431859621,0.005833792755184463,0.12797846206373775,-0.04514759987001326,0.07086212954405226,0.05125553515008953,0.033211926025132475,-0.0413593778333909,-0.1448364577044505,-0.12338257777818012,0.20730173023214357,0.22280915304696278,0.1521610380600472,-0.012705798142744178,-0.10529852924448589,0.12431456270321527,-0.10882968289527838,0.23701878365255014,-0.1766493424947156,-0.07557797716270742,-0.10228210723036191,0.09738290353686575,0.048818855572102554,-0.11105861993916472,-0.1764244012609604,0.12086684760495048,0.10215474813117395,0.014849244028811664,-0.03649570412846774,0.02109913024460317,-0.03588025625920117,0.17679509388430914,0.05411133714329951,0.13422899604834632,-0.14412934284331613
72,0.1906776550580774,-0.35080954284430627,-0.09721462423318188,-0.20623317914765385,-0.013980547479578213,0.1677998132988467,0.03761301327250787,0.03255088348252291,0.1854369292849269,0.05364196662044144,0.14232978585226008,-0.011180262340543808,-0.11590513530979145,0.054140601056433243,0.20729461697958915,0.08672605551238503,0.006341370182117435,0.027789436351572508,-0.2083150668786999,-0.1948407364432979,-0.08019967728680802,-0.14268163817781127,-0.16448123000703752,-0.1622318941554348,0.0733778974092735,-0.07623112593397005,-0.107575224301938,-0.15775238922967572,0.016767765214973234,0.15773966184022564,-0.003257605888103643,-0.1483398605710731,-0.002492267693798091,-0.1129375635078816,-0.1296080626355844,0.041685755076215136,-0.07573440655463753,-0.03889048304042895,0.05748743201039842,-0.1646365333003896,0.28940023866318454,-0.12769423048049322,-0.08304269801311513,0.09343881087940452,0.03281192746054482,0.06741706590123334,-0.006622970661713704,-0.07689308941927575,-0.16864634305575416,1.0047526784386827,-0.007860864102912896,0.11272880865780022,-0.021804330531194818,0.07266275425289753,-0.05623004911507589,0.09100757964628484,-0.03726975901054319,0.010591761263443022,-0.0055357727823383,-0.0022212254326265867,0.1288214692666476,-0.2589702703022616,-0.09839124319082923,-0.13259274626562365,-0.24672849493523252,-0.05125658635295771,0.060281346042770995,-0.07436581982069623,0.16918901677371936,-0.004841363352167757,0.37800674448515365,-0.12082467645360082,-0.10429287221224079,-0.19450785530930842,0.15710247928854115,0.06710782294740489,-0.04854220230954922,0.25361579683075175,-0.36039103006045536,-0.07348622532911836,0.38176398316324756,0.043789976820316524,-0.053324879678803325,0.08816967466141182,0.10165063561436509,-0.1948689522237647,0.302165363317051,-0.023326741969859812,0.015022372184373927,-0.18520894484840575,-0.020906588162996394,0.24725968860048556,0.08250525788882573,-0.030448190529681386,-0.03288778928676991,-0.12115002939031552
75,-0.08669216659621165,0.04466467077617705,-0.06488673140102072,-0.0025338449831998735,0.014370385490546032,0.1411304200226961,-0.10420394110251617,-0.057610060368211286,-0.04632125869335021,-0.09703632275360362,0.02138450671346262,-0.10524527363734508,0.07267812325672669,-0.05493722030608735,0.006894007811598448,0.16297229994371282,-0.17195626977241973,-0.02072527705209406,0.02270615197849171,-0.23972869247634312,-0.26702304693082335,-0.006570045631037066,0.0352151965494305,0.08176430999188675,-0.07279979094832344,0.2071790657153459,-0.1140508890345725,-0.1290802498648624,0.01898799044297338,0.2743933833576962,0.27533642283843435,-0.09231558772251207,0.2074423808061631,0.24816241281895132,-0.14904203768938007,-0.3831453911243262,0.14368060247912287,0.2400925861891377,-0.20014121886328076,-0.05383605659461086,0.1458573385492297,-0.03166348274899684,0.24258375101012333,0.08059024364216628,-0.19625514332329055,-0.045674404993353616,0.10463791258877696,-0.03166536901956823,-0.10720582854570547,-0.007860864102912896,0.9937322925368116,-0.21976033046800286,-0.1356096149538683,0.012040419061505813,-0.12662498984388665,-0.13030647005878496,-0.10944944596788134,0.3711301325190845,0.04422775163020956,-0.042968283066399854,0.19273239437326767,-0.3189575772544362,-0.0965881884791146,-0.009629377242184281,-0.19759131148153447,0.10913582229599274,0.07591325727193031,-0.1987015343184101,-0.21032098457610385,0.22821088701695638,0.03430385320418191,-0.2501505300673804,-0.07292267417731822,0.09952824315896192,-0.02111100352514453,-0.07085783247683106,-0.09532671137186971,-0.12920691852601107,-0.17025975407092525,0.15409783005898392,0.22416766047028766,0.028510797340977577,0.019269235635452853,-0.20685091178858403,-0.2386861676794856,0.2616305736549518,-0.04477579039060197,0.055711862002891105,0.07872401259101391,-0.07246807672830473,0.11817504287417062,0.09302873393869437,-0.12687276920471768,0.11348463485957053,-0.016197103625735586,0.15192121815473525
76,0.01966044926181427,-0.16578334197576985,0.07290728732382644,-0.15138750080061963,0.1887269561137381,-0.35847826675151695,0.016904250562466864,0.05364122702840159,0.006309879240768539,0.1343391222793359,-0.06746686954906395,0.18183695179548306,-0.13456167383674603,0.28481277696818447,-0.09681507619742609,-0.30825646415381497,0.08167157263469466,0.046801968373197715,0.20434507606835164,0.009059227000818645,-0.02009663410442398,0.0781877340358991,-0.10033406563518793,-0.2173262375621106,-0.16416000740494988,-0.11214421663086382,-0.08356193082570257,0.06671284809080438,0.08782254642786623,-0.2190281096888196,-0.11019260422647219,0.3065353126389055,-0.13612554834422239,-0.30269435942610723,0.11517161450959043,0.33261987034518115,0.08420556191396542,-0.18210878603066175,0.03293412503936629,0.18520173686645555,0.21396747197083246,-0.035594725331825346,-0.34086931957860017,0.10927136074856945,0.05463935050987487,-0.1383900151690787,0.13160528462936494,-0.050378734418954754,-0.1567729367783488,0.11272880865780022,-0.21976033046800286,0.9993727411296083,0.02495495726432926,0.052068664812081694,-0.049952759897788405,-0.09380100337641323,0.3311005666578456,-0.07775638597747069,-0.12635210026931046,-0.2447299853727535,-0.1440411991058509,0.08693493072660864,0.02896280766716833,0.3087899347167477,0.1723670832833138,-0.12103897279558551,0.06479342141886095,0.21579380073934723,-0.020285144347938492,-0.24905692966280304,0.10210380273504327,-0.01782910334918116,-0.10082004485759578,-0.10333065287050555,0.12822299740731638,0.4044256527622934,0.03514470793920236,-0.036975845058554314,-0.06712300859769689,-0.33032909703381025,0.05299571922398966,0.17844692427211878,-0.14323558994410654,0.2554843603253327,0.085433614927089993,-0.11273197872595996,0.07139172729072303,-0.1587458254458802,-0.2484224765880166,0.029170481241681968,-0.24717662231826865,-0.1301119538193225,0.20110133597815696,-0.019466730584788552,-0.04893723092011641,-0.27714220774540554
77,0.32985487201996944,-0.022621773092967014,-0.40107638240150495,0.2434194544264186,0.13059827632635887,0.08864640551057594,0.19788029503554197,0.10805034320112622,-0.11641833923376797,0.2915089713165674,-0.3045348572025075,-0.10577529485722562,0.062423982786976764,0.1510556839989406,0.1394798505738571,0.042182199020139664,0.1436874977579897,-0.4801383577068807,0.29120458535750265,0.09818583983790592,-0.2247152631662734,0.16673007147801278,-0.08623301658129293,0.003897605475234912,-0.039954902021295514,-0.0823848253637001,0.11215621207445997,0.13630706254781194,-0.13694141746075184,0.14763606965905,0.026966782291730718,0.15169065480619118,-0.014362803297078421,0.03684693385879694,0.16741658905964701,0.02436607457116439,-0.007277724584425254,-0.17504410485719477,0.40267332498571906,-0.14454117746484607,-0.19929440379380178,0.044048345632306404,0.0886572242390847,0.23159167389375,0.07547330356977298,0.11591126142693156,0.1177543153080335,-0.06446152920876745,-0.34045376865221644,-0.021804330531194818,-0.1356096149538683,0.02495495726432926,0.9802026580471842,-0.11720879980179807,-0.008729057948354688,0.04089868645563854,0.09970713374820982,0.20843028115883505,-0.07559906997676086,0.07271253427577323,-0.2821830583335556,0.07718856808362261,0.10765578386221224,-0.16162276848293117,0.06173637808294669,-0.17464884153055926,-0.3001386504107921,0.07827925143986908,-0.18051523101083247,0.12523319302309102,-0.27434068898315916,-0.10358163312780472,0.0768034849003052,-0.1565215228019176,-0.29970111878385364,-0.08412413434061826,0.12845684464669904,-0.09528946573949956,0.12566193945356638,0.30756280490563215,-0.07233130539182357,-0.25576207680487395,-0.25499583748369536,-0.18479643247777638,0.09011718895210578,-0.1625770724890182,-0.1482490412021568,-0.19019392551429345,-0.05474052651379874,0.35310263639414236,0.0657027483624431,-0.1868769834132169,-0.0997531156384074,-0.3276617135790988,-0.24218646090998622,0.20526358401797695
78,-0.22709251888560417,0.1880309098916039,0.07239279021849455,-0.12024516383203687,-0.18010995565301705,-0.09155526442432842,-0.19259503252427343,-0.16436355007223372,0.14943075378072146,-0.1982819175424003,0.1136132135495125,0.1535141074426997,0.2464494633807838,-0.11233013061953365,-0.07374960549509103,-0.018872424997290596,-0.020975189115058742,-0.012934116254598185,-0.27419305516822123,-0.08282673673269088,-0.0407585191583574,-0.02281793573011573,0.03518742870161521,-0.12388921530470545,-0.3251433577427316,-0.1577939442850604,0.2700906039501629,-0.23552020228637932,-0.030890345425846046,0.19183305744838877,0.023975419225681097,-0.1797894698238186,0.1189277503719522,0.06423138258379128,0.07436166453494547,-0.13116159147064968,-0.030299865561359475,-0.0839752597924783,-0.028548720887390612,-0.3835606934849712,0.30489226914057904,0.2685077145432259,-0.02435005810448965,0.057529429858119575,0.12786032694756963,0.11376528600693515,0.01468722062297397,0.2053386515480756,-0.0895274937594187,0.07266275425289753,0.012040419061505813,0.052068664812081694,-0.11720879980179807,0.9771997886276105,0.0997418660409814,0.2917748467100562,-0.2660751375143259,0.13400419611373154,0.3297925732265372,0.138072924689773,-0.14565345338371252,-0.12467940541541486,-0.19133062999003325,0.030320460219222644,-0.10872681097935194,0.10390734974241524,0.29781058311781883,-0.22236232579931617,0.02687617304715041,-0.0478648623534915,-0.0020305766873928597,-0.18122277087776706,0.12510439928243774,-0.30557236321443765,0.06791378211695122,0.16227989951751876,-0.25510429875298785,-0.11079561488917947,-0.3046736295900463,0.018598301338798244,0.06501027789312211,0.05754931326706364,-0.0820035320820389,0.07510828239129617,0.10010958481810181,0.09834742241738326,0.0031215434171652408,-0.043552957882903136,0.10962385972091927,-0.13490000227824783,-0.06310941955757718,0.13936909045783333,-0.06425494838946064,-0.09161094193155625,0.023431221605153377,0.11442479385183325
81,0.14299313959924648,0.1741182746348472,0.11133786243808542,-0.022198492304255746,-0.041615978324489544,-0.22753643524965403,-0.08263658762898803,-0.037073035698648595,-0.13197795688853114,0.06796720383178265,-0.22634841362868735,0.050550633101720636,0.22135830712782356,-0.12929328456424927,-0.18752432149769246,0.0536456678945015,-0.18041079489279938,-0.27206162054509914,-0.023290243171311932,0.24882022598012574,0.07698392499887184,0.002044792645176708,-0.08326023356685257,0.19497603685378803,-0.41842368567837385,0.0075709454051728665,-0.13690336829263583,0.010154627782325447,0.15632711820630618,0.057157804583445486,0.20094018517172596,0.22414276511310932,0.06663536996390242,0.09656801662289545,-0.014327543220434724,0.14179711930896946,0.07444495447471562,-0.11371708064291035,-0.17619052596234996,-0.1097323157757918,-0.06532005661324197,-0.06379968520325918,0.12228363428410656,-0.1608282137310404,-0.020661872587173242,-0.18545271089083748,-0.07874950471756371,0.16065594562102126,0.04706249342264071,-0.05623004911507589,-0.12662498984388665,-0.049952759897788405,-0.008729057948354688,0.0997418660409814,0.9098512940576123,0.07008684191084504,-0.14859326658135605,0.03147764176221066,0.14313164957107874,0.16438044199403953,-0.07157015232444697,0.0682269174752555,0.15932848400697555,-0.09436589453500985,0.04113324846010462,0.22219555911441538,0.07295669200749944,-0.16096672207857887,-0.06177663460168039,0.18512092669996733,-0.1729859434300179,0.11732730414758907,0.2254181746123292,-0.09823718338426847,-0.3292281411788666,-0.01532345583602598,-0.1946982644843988,-0.017737147065580165,0.13761563864066736,0.02085015870146061,-0.10660071946585403,-0.07550776268644757,0.23879579114240754,0.046946896324165946,0.09556538183229014,0.03368706213889762,-0.493902996281579,-0.11563589614433235,-0.14663025096694565,0.26076046981304507,-0.31543879931918933,0.03130995421366564,-0.16075231873746265,0.0014386670003190256,-0.103782452456443,0.22672070890633847
82,-0.02917856402332694,0.03749744498431328,-0.11026746990036868,0.0687605314244117,-0.16301245294351413,-0.10775928700522606,-0.19673186319566324,-0.2908769272171954,0.11026751728212698,-0.08744120156032181,0.2235083416067311,-0.04258348655135594,0.1670900333303708,-0.11116557700172497,0.22733282557498963,0.023312206115390335,-0.19464151448671574,-0.14376059169707409,-0.3001520943755105,-0.014044429287883367,0.2618061947973478,-0.20223714951386798,-0.05774684954653774,-0.10283187028247139,-0.19284034970059388,-0.17206605828471885,0.1767462347482321,0.05029530346792418,-0.06604724851015602,0.2883610576690205,-0.24722048215990663,-0.29526516470121283,0.026883606984410877,-0.09670038130224477,-0.0014063973201873096,-0.060372462862243896,-0.1330462702559411,0.08638622769612525,0.05833904137769888,-0.16346004196340844,-0.10385882664603907,0.22883113048625017,0.17438147456255665,0.015768230140216395,0.15094698360776623,0.23557802757639257,-0.2429116414040084,0.1502470571027036,-0.0046278081644852915,0.09100757964628484,-0.13030647005878496,-0.09380100337641323,0.04089868645563854,0.2917748467100562,0.07008684191084504,0.8760963997710791,-0.16982859843794154,-0.1175573787695918,0.2696657352095538,0.12432875500145166,-0.22182642595899923,0.04343432920827512,-0.05027165126954244,0.14174904549755396,-0.19048483928546708,-0.0378349629513484,0.30345354680051567,-0.10231296538465641,0.1667195145671289,-0.13092744086621058,-0.012271000676455332,-0.019448158964361768,0.11150339738013774,0.029525048178795376,0.053347656080202796,0.054252010254510534,-0.2724848540678953,-0.07310854744652846,-0.05669067299578094,0.022010702807222417,-0.04701470550111309,0.07902849703022866,-0.10700776486361796,0.1563787766030107,0.10619532988420612,0.09896560179614745,0.05407635729170414,0.05134270329058634,-0.006198452267246056,-0.05525354501952066,-0.10885130975719622,0.26208013758082244,-0.17045116585701758,-0.1862904618393261,-0.18757790110825937,0.2217937690962438
83,0.28462566927330424,-0.022899772544150383,-0.20417603914518076,0.016285892573212814,0.09057471966161136,-0.05271799777003207,0.036454549006157445,0.10117145780946793,0.13241013682641523,0.10567979912864275,-0.09119257160056261,0.0633659011821282,-0.13187363150775508,0.3792862702603536,-0.149484431766913,-0.4204653612534579,-0.04700521272874783,0.03233145202091869,0.45290155007290883,0.17511998543367305,0.045296220835642644,0.08562832657892469,0.1767583903300667,-0.10086798979212548,-0.014666624863508705,0.17417336496510377,-0.25495933895062634,0.1910002146093288,0.02066797811989572,-0.3146565895443322,-0.09494428487953419,-0.03572542374829045,-0.5878196952663263,-0.09546398839709012,0.011647671767923421,0.33467068327705857,0.2013981159750297,-0.08053756798720985,0.1944054137319777,0.07902256978411153,-0.08917677361406,-0.0393277493814761,-0.18059455935874705,0.13322295337795262,-0.09643481927265739,-0.11130519254669534,-0.029720822918896384,-0.21024883359015142,0.02311424610370644,-0.03726975901054319,-0.10944944596788134,0.3311005666578456,0.09970713374820982,-0.2660751375143259,-0.14859326658135605,-0.16982859843794154,1.0232899361279493,-0.22177752609735746,-0.026956708523938916,-0.14347597333419904,-0.12599820955418098,-0.0861860823234074,0.07357510730639161,0.16570388194891328,0.10267064510599287,-0.16567146883724915,0.11985228604273572,0.20169186313880036,-0.11047804549381987,-0.06856966978109823,0.11441095233338207,0.18824630399015155,-0.044534730231101397,0.24370008505742458,0.010067275366986709,0.07048748635336693,0.005213336011561021,0.044179024206209935,0.1903466569209372,-0.14991119744686213,0.054691646871393676,0.030066216314755,-0.019653807015564104,0.21799838228311963,-0.18628906700128015,-0.05080350171517065,0.017318628115444025,0.0635318304104452,-0.3987032777615711,-0.10178004762612448,-0.27132144303355465,-0.16968622245263207,0.11015090044259332,-0.2715857811125186,-0.016779421665096137,-0.20157001651282241
85,0.12043059068440301,0.04776034114060172,-0.019605304724296915,-0.0163030538489529,0.26683685143145397,-0.018645682756286298,0.36059624559638526,0.3722551615134739,-0.14549054611222434,0.22224784795216299,-0.2861114648114327,-0.09659351800783696,-0.06142257450573563,0.10428436084793767,0.16020035863289064,0.28582716722215706,-0.13884054172426366,-0.21461620008979668,-0.049053686053387675,-0.13735528990156146,-0.5463012081258029,0.25057897684690095,-0.23466873900582239,-0.16318082854229263,-0.07325531535749885,0.21450048157355633,0.06746031123437476,-0.10767511224651409,-0.12957983164386655,0.19104323271604448,0.32257980970603856,0.24798820919648606,0.13847720934579952,0.15836732000129536,-0.4117407271764177,-0.2591546993715897,-0.06691789987166907,-0.14853257709727524,-0.09389944900539222,-0.20226400268119676,0.047865485115393056,-0.22579708667724038,0.04361321452053237,-0.027064237874869314,0.1114937569196212,-0.08143708064748914,0.35275074574739945,-0.08371293642168015,-0.12644917075867187,0.010591761263443022,0.3711301325190845,-0.07775638597747069,0.20843028115883505,0.13400419611373154,0.03147764176221066,-0.1175573787695918,-0.22177752609735746,0.9922719987821875,-0.13393355937196222,-0.15081485096740088,0.18138112838083525,-0.039696409660965846,0.20995957849300195,-0.22600826010364136,0.08230101113480834,0.1340426076161186,-0.16186973033718718,-0.013114621504424039,-0.3933106941484896,0.21918587313867346,-0.18626065955455962,-0.3297705481478435,-0.13724702200619063,0.14898426244360197,-0.2484006736866181,-0.03249067125666176,0.14587668952276037,-0.04007273575198836,-0.21255229088076874,0.10993915186608293,0.056535750592012046,-0.13722013169634054,0.03464975396455431,-0.3679463757942258,0.20694690573385405,-0.15735020216569295,-0.17083256966241228,-0.13616556555943793,0.021060948929223545,0.2887483049573527,0.18772571254538073,-0.010328895360329042,0.09617310474258364,-0.027222116777195732,-0.08844523683957038,0.025239403514147527
87,-0.11802854314202203,0.24205535931255462,0.0010964335299199419,0.021207646114552146,-0.27298054730548316,0.12573913237801473,-0.2066421887330435,-0.17785595988734304,0.024795897146370594,-0.17016882935490366,0.12539079372870424,0.0845534815319223,0.23445892247166236,-0.03863182778971317,-0.15182428674965365,-0.10352086643202818,-0.15646248086893694,-0.2562687297299254,-0.12752444258001014,-0.0026161756342778448,0.09514995182193414,-0.13870463045264358,0.1381398531673627,0.03564052327016819,-0.25354229048164806,0.062074181683569506,0.18463159558487108,0.04464963286493054,-0.013302534713691751,0.07480908810531663,0.04467261807241723,-0.23193473571743567,-0.11133411791352842,0.03510805251013314,0.29772485260758924,-0.03270932713899648,-0.00537036640375003,0.010949893694166275,-0.0373423505635775,-0.0734232551287404,0.04319710603214795,0.1903046364018418,0.021260394253851875,0.024974191340862893,0.04733831404587685,0.15059795103976276,-0.16548872418247204,0.19132658641988085,0.0831257896595495,-0.0055357727823383,0.04422775163020956,-0.12635210026931046,-0.07559906997676086,0.3297925732265372,0.14313164957107874,0.2696657352095538,-0.026956708523938916,-0.13393355937196222,0.8330004987906486,0.33080210682054895,-0.25043426156349996,0.03841756738860788,-0.04958679502064442,-0.043353151738580044,-0.0914837468324585,-0.023357848084929425,0.19986646239914263,-0.10515605356718465,-0.04344407203866149,0.0692454259235715,-0.0015117691227943169,0.07061396532242081,0.1907856260430401,-0.029563130040420302,-0.1781390632662639,-0.02700127394560675,-0.2829213328488567,-0.24482385509754243,0.04714501142343362,-0.048575127920228896,0.12367480995342571,-0.09683834084282673,-0.052904493280003,-0.06259545913484964,-0.13333076307940406,0.1177552452948059,-0.1568324403037998,0.08129156366763397,-0.10164524101395785,-0.09489770357565822,-0.15435710410809933,0.018595872468418196,-0.0510325858027088,-0.06260865421251112,-0.19202555308183003,0.24948949742845022
89,-0.025349435993133166,0.1511901498652695,-0.01796644305302521,-0.07656200851613146,-0.38528311859343206,0.2035891428013991,-0.055849431382380924,-0.003342174047787294,0.19591433476269984,0.003889671161270464,-0.036050115331331276,-0.11143098864577859,0.18289990139119897,-0.35715481449071995,-0.16567299729004678,-0.08068761567585477,-0.11756912483247485,-0.058509027502012374,-0.03831666794634399,0.08832359000991265,0.0971262672586255,-0.046104784461697135,0.06181118795253495,0.1617285177279504,-0.13402911119687666,0.12223079440944949,-0.011298402208985057,-0.1812132154376721,0.09511413179702383,0.11757540912445515,5.389603066612163e-4,-0.21024999490183344,0.02054059830411818,-0.053585876873250615,0.3752817025568461,-0.015084777548660477,0.00567133648604149,-0.0921813495798821,0.17328629366414447,-0.2310905417035384,-0.10410153053402674,0.1107984282826301,0.044791376620810314,0.04881318518212887,-0.18624062579571396,0.2562885660478311,-0.12903491621819876,0.29419522436822676,0.043925028928011624,-0.0022212254326265867,-0.042968283066399854,-0.2447299853727535,0.07271253427577323,0.138072924689773,0.16438044199403953,0.12432875500145166,-0.14347597333419904,-0.15081485096740088,0.33080210682054895,1.0313096907248218,-0.1356827422306148,-0.035498101763889796,-0.24558441639960787,-0.17439408495133915,0.07564062888397538,0.021091989558234644,0.03873850171811315,-0.2133438572114283,-0.03490650841346817,0.15890072612550368,0.15258630058631492,0.15563661344180346,0.09791599454685455,-0.2230244726427768,0.03212002251327316,-0.2682701912867558,-0.35463757338360963,-0.1636866459380237,-0.014512262938605578,0.19935653674665224,0.010062572618796414,-0.21678656172755678,-0.20342744202379426,0.1255603223101324,-0.18983919362844334,0.13700021970193166,-0.20984168561137845,0.12349564136193757,0.06421648518324638,0.20818923131499797,0.05204761678299301,0.06528564707717112,-0.053785276340325996,-0.10083398713461474,-0.3635343740988002,0.27478348267162633
90,0.11942640605165689,-0.37722427295744315,-0.03752323060694415,-0.058024581097681494,0.08320443991048179,0.05627114917257,-0.03629559745514697,0.02162854063601462,0.028061133121516264,0.167393612168311,0.06713977938233895,-0.15284496491587707,-0.028613155065982686,-0.06881127675115428,0.11051507492996561,0.26357081420226025,-0.27496437709573474,0.08172668766515777,-0.19969481372745435,-0.3048720397852779,-0.06538950510677385,-0.09640923313498012,-0.16223840449693738,-0.010559438217625425,0.19270368639300364,0.186011919850188,-0.17465151827693473,-0.02715415277618755,0.19712615549618842,-0.04266986378348084,0.09944567308184107,0.16147318507170666,0.1408917388220629,0.006756658767093244,-0.30588350042660145,-0.05191334706753858,-0.24617816806983697,-0.04851787439135993,-0.20484160044674762,0.08162466924500394,0.05574607206262336,-0.19518735462738662,0.008051329217719942,0.021215460234213706,-0.020148337127025396,-0.09292102288260853,0.3028569081606082,-0.020111656324826407,-0.07678753244435524,0.1288214692666476,0.19273239437326767,-0.1440411991058509,-0.2821830583335556,-0.14565345338371252,-0.07157015232444697,-0.22182642595899923,-0.12599820955418098,0.18138112838083525,-0.25043426156349996,-0.1356827422306148,0.9585256084950864,-0.06278678284768356,0.006911877385962511,-0.18295483526199227,-0.058470528750963514,0.15393037779762803,-0.02549992723401865,-0.14605201981160618,-0.011252906065002346,0.11610416936547623,0.2204888902717391,-0.12296810806302472,-0.23281686696486867,0.08660616681653742,0.05226936415940138,0.0916297386033907,0.13965428149073345,0.036718437281031045,-0.039397252520188115,0.13188848403278305,0.3060474869129566,0.07368496735080106,-0.003427995913250727,-0.24014264771944457,0.11953538469955535,-0.07521511363187121,-0.06090069759865496,0.13833893838562838,0.03781981250802264,0.10305067528371276,-0.012757347977401228,0.10012032009284356,0.18257876320708524,0.04050023166748445,0.16158916156836703,-0.1813058711647665
92,-0.14307265183679546,-0.028426110716159053,0.32684248153658463,0.15717616929421457,0.19096435794843733,0.035687083561395605,-0.028557380892493867,-0.09212942957384061,-0.11830339553851497,0.10019085660257632,-0.09642463938015838,-0.07990243941310567,-0.023503576702959477,-0.11667851532556052,-0.14613099273736663,-0.22042230978862276,-0.10149747854768462,-0.18229587919253284,-0.09480963860745223,0.05395161650835354,0.08205070610184742,-0.16074392033027335,0.00986031015146705,0.2242515985207287,0.07588354438518352,0.011122336218157695,0.2700373377651972,0.35751171396008785,0.08553378819830687,-0.15440652610096436,0.1431533936876231,0.2832368460822257,-0.11702684716578013,-0.27549225906977676,0.033531112605657734,0.03269701009035493,-0.2956945372706662,-0.18499843769365323,-0.17814359866332077,0.1958046811943302,-0.3500292354958478,-0.019594474836829624,-0.1734074871437773,-0.18865857973894953,0.24346722579614455,-0.15722890082743257,0.1706785040146655,0.19334186888963054,-0.007403532431859621,-0.2589702703022616,-0.3189575772544362,0.08693493072660864,0.07718856808362261,-0.12467940541541486,0.0682269174752555,0.04343432920827512,-0.0861860823234074,-0.039696409660965846,0.03841756738860788,-0.035498101763889796,-0.06278678284768356,1.0530217680372513,0.2862990630065146,-0.10851720482642142,0.3556225710476936,0.14837342700653083,-0.20313734423120675,0.2649222209634237,-0.035964283060399886,-0.11065502385797424,-0.14247845699027661,0.08349019955438444,-0.09045008243721321,0.11946065090072222,-0.1084022249398203,-0.027653279922352683,0.12818578070185832,-0.02990353242149598,0.34698935117710505,-0.07158275928997918,-0.2336011464482595,-0.005811944656710444,-0.1185470153905231,-0.30837254895971083,0.21720135732975313,0.00897169612649574,-0.15900310814936547,-0.10177104626336292,0.06573008539368731,0.07194354457470797,0.010413680107562351,-0.17218617125847416,0.04125400140282266,-0.09066864432821908,-0.11125905801578569,0.09866602671193972
