"testing","fold","env","individual","observed","predicted"
28,4,"14DS",14,197,188.792
31,4,"14DS",148,186,194.787
35,4,"14DS",67,213.7,213.278
36,4,"14DS",66,201,203.629
47,4,"14DS",55,216,209.534
56,4,"14DS",48,201,200.433
59,4,"14DS",69,215,213.46
64,4,"14DS",97,202,188.373
66,4,"14DS",4,201.7,185.736
67,4,"14DS",83,213,196.68
73,4,"14DS",11,198.7,200.553
76,4,"14DS",145,205.7,182.093
78,4,"14DS",27,209.3,196.587
81,4,"14DS",165,204,196.645
82,4,"14DS",154,201.3,197.657
85,4,"14DS",61,212,209.018
91,4,"14DS",2,198.3,196.846
93,4,"14DS",81,215.3,208.102
95,4,"14DS",36,205.3,206.011
100,4,"14WW",70,173.7,180.033
101,4,"14WW",60,193,192.027
105,4,"14WW",106,203.7,196.021
106,4,"14WW",172,198,197.533
108,4,"14WW",138,190,192.216
110,4,"14WW",114,213.7,201.743
118,4,"14WW",6,184,192.649
119,4,"14WW",94,198.3,203.203
125,4,"14WW",131,181.7,185.226
133,4,"14WW",9,183.7,196.048
138,4,"14WW",68,204,188.342
153,4,"14WW",13,172.3,185.026
156,4,"14WW",33,204,199.367
166,4,"14WW",65,189,193.959
170,4,"14WW",47,193.3,197.443
172,4,"14WW",93,175,190.262
173,4,"14WW",19,182,186.754
182,4,"14WW",141,192.7,195.557
185,4,"14WW",103,202,198.602
188,4,"14WW",75,186,197.421
192,4,"14WW",123,89.7,160.951
195,4,"16DS",173,173.67,176.589
197,4,"16DS",159,187.33,183.588
207,4,"16DS",107,186.33,181.737
209,4,"16DS",128,169.67,190.956
218,4,"16DS",17,198.67,170.239
231,4,"16DS",133,182.33,153.784
234,4,"16DS",121,70.67,100.057
236,4,"16DS",96,191.67,181.343
244,4,"16DS",177,193.67,182.487
262,4,"16DS",38,188.67,195.826
264,4,"16DS",76,187,188.456
271,4,"16DS",78,169.33,187.942
273,4,"16DS",40,161.67,137.569
295,4,"16WW",158,209,201.965
296,4,"16WW",29,220,199.181
300,4,"16WW",125,186,190.225
307,4,"16WW",85,159.67,169.278
309,4,"16WW",58,203.33,192.203
311,4,"16WW",1,189,185.718
315,4,"16WW",25,203,203.918
322,4,"16WW",30,198.33,185.634
329,4,"16WW",42,188.33,200.663
336,4,"16WW",16,195,205.619
340,4,"16WW",95,207.33,190.469
344,4,"16WW",35,189,197.761
351,4,"16WW",3,161.67,187.298
354,4,"16WW",143,186.33,177.247
358,4,"16WW",90,190,182.625
377,4,"16WW",20,183.33,192.56
378,4,"16WW",77,178,185.854
384,4,"16WW",8,187.67,184.157
4,5,"14DS",107,205.7,204.568
14,5,"14DS",72,200,199.307
21,5,"14DS",103,208.3,212.972
22,5,"14DS",112,197,204.893
32,5,"14DS",158,211.7,218.138
34,5,"14DS",95,214.3,215.225
49,5,"14DS",114,209,223.622
50,5,"14DS",125,190.3,199.65
52,5,"14DS",38,203,201.92
57,5,"14DS",24,204.3,209.478
68,5,"14DS",9,197.3,209.24
72,5,"14DS",136,201.3,197.114
80,5,"14DS",58,211.3,208.503
83,5,"14DS",141,202.3,208.084
86,5,"14DS",173,206,199.908
88,5,"14DS",89,220,218.864
89,5,"14DS",143,198.3,198.116
99,5,"14WW",55,193.3,196.295
107,5,"14WW",37,195.7,191.981
109,5,"14WW",20,189.3,187.707
111,5,"14WW",76,203.7,194.26
126,5,"14WW",36,199.3,196.786
134,5,"14WW",66,195.3,187.716
141,5,"14WW",121,101.3,131.102
143,5,"14WW",42,201.7,193.1
147,5,"14WW",177,193.3,191.705
148,5,"14WW",54,211.3,207.884
152,5,"14WW",148,166.3,185.332
157,5,"14WW",52,219.3,202.849
163,5,"14WW",3,186.7,186.681
164,5,"14WW",128,193.7,190.022
171,5,"14WW",2,181.3,176.853
179,5,"14WW",77,177,183.015
181,5,"14WW",90,172.7,190.59
189,5,"14WW",159,200,197.991
190,5,"14WW",78,192.7,192.368
191,5,"14WW",17,181,191.445
204,5,"16DS",25,181,192.52
215,5,"16DS",1,184.67,175.39
216,5,"16DS",154,186.33,188.614
221,5,"16DS",19,185.33,168.618
226,5,"16DS",61,188,207.311
227,5,"16DS",92,179.33,185.3
237,5,"16DS",131,164.33,151.388
238,5,"16DS",11,173.67,175.542
241,5,"16DS",5,189,175.662
245,5,"16DS",47,202.33,182.339
246,5,"16DS",156,187.33,182.31
249,5,"16DS",35,186,191.308
263,5,"16DS",27,188.33,179.87
265,5,"16DS",135,179.67,170.076
266,5,"16DS",70,184,171.628
267,5,"16DS",65,190.33,186.915
275,5,"16DS",33,172,169.428
276,5,"16DS",13,169.67,166.482
279,5,"16DS",16,182.67,178.505
284,5,"16DS",8,195.67,180.74
289,5,"16WW",75,177,182.803
290,5,"16WW",69,204,196.627
293,5,"16WW",94,200,201.454
294,5,"16WW",145,214,206.767
302,5,"16WW",106,206.67,204.229
304,5,"16WW",133,191,189.348
305,5,"16WW",53,186,198.456
306,5,"16WW",82,182,192.98
308,5,"16WW",142,159.67,192.494
318,5,"16WW",4,208.67,203.016
319,5,"16WW",138,182.67,189.792
334,5,"16WW",97,204.33,197.228
338,5,"16WW",18,179,208.126
341,5,"16WW",165,193.33,184.15
345,5,"16WW",83,190,197.751
347,5,"16WW",57,180,190.239
352,5,"16WW",10,161.67,174.569
353,5,"16WW",172,185,202.221
355,5,"16WW",123,147.67,75.705
364,5,"16WW",28,204.33,196.938
369,5,"16WW",68,201.33,207.317
380,5,"16WW",161,206.33,211.978
381,5,"16WW",139,210.67,206.45
